,season,week,season_type,neutral_site,conference_game,attendance,home_team,home_conference,home_division,home_points,away_team,away_conference,away_division,away_points
0,2022,7,regular,False,True,-1,UAB,Conference USA,fbs,34,Charlotte,Conference USA,fbs,20
0,2022,7,regular,False,True,-1,Toledo,Mid-American,fbs,52,Kent State,Mid-American,fbs,31
0,2022,7,regular,False,True,-1,Georgia,SEC,fbs,55,Vanderbilt,SEC,fbs,0
0,2022,7,regular,False,True,-1,Albany,CAA,fcs,37,Hampton,CAA,fcs,38
0,2022,7,regular,False,True,-1,Western Michigan,Mid-American,fbs,14,Ohio,Mid-American,fbs,33
0,2022,7,regular,False,True,-1,North Dakota State,MVFC,fcs,21,South Dakota State,MVFC,fcs,23
0,2022,7,regular,False,True,-1,Indiana,Big Ten,fbs,33,Maryland,Big Ten,fbs,38
0,2022,7,regular,False,False,-1,Liberty,FBS Independents,fbs,21,Gardner-Webb,Big South,fcs,20
0,2022,7,regular,False,True,-1,Eastern Michigan,Mid-American,fbs,10,Northern Illinois,Mid-American,fbs,39
0,2022,7,regular,False,True,-1,Syracuse,ACC,fbs,24,NC State,ACC,fbs,9
0,2022,7,regular,False,True,-1,Tennessee,SEC,fbs,52,Alabama,SEC,fbs,49
0,2022,7,regular,False,False,-1,BYU,FBS Independents,fbs,35,Arkansas,SEC,fbs,52
0,2022,7,regular,False,True,-1,Richmond,CAA,fcs,20,Villanova,CAA,fcs,10
0,2022,7,regular,False,True,-1,Lakeland University,NACC,iii,43,Concordia (IL),NACC,iii,23
0,2022,7,regular,False,True,-1,North Texas,Conference USA,fbs,47,Louisiana Tech,Conference USA,fbs,27
0,2022,7,regular,False,True,-1,Michigan State,Big Ten,fbs,34,Wisconsin,Big Ten,fbs,28
0,2022,7,regular,False,True,-1,Augustana (IL),CCIW,iii,28,Washington (MO),CCIW,iii,49
0,2022,7,regular,False,True,-1,Colorado State-Pueblo,Rocky Mountain,ii,35,New Mexico Highlands,Rocky Mountain,ii,11
0,2022,7,regular,False,True,-1,Georgia Southern,Sun Belt,fbs,45,James Madison,Sun Belt,fbs,38
0,2022,7,regular,False,True,-1,Wittenberg,North Coast,iii,62,Oberlin,North Coast,iii,7
0,2022,7,regular,False,True,-1,Pacific (OR),Northwest,iii,21,Linfield,Northwest,iii,42
0,2022,7,regular,False,True,-1,Mercer,Southern,fcs,55,East Tennessee State,Southern,fcs,33
0,2022,7,regular,False,True,-1,UMass Dartmouth,MSCAC,iii,34,Westfield State,MSCAC,iii,7
0,2022,7,regular,False,False,-1,Austin Peay,Atlantic Sun,fcs,52,Murray State,OVC,fcs,17
0,2022,7,regular,False,True,-1,Bethune-Cookman,SWAC,fcs,8,Jackson State,SWAC,fcs,48
0,2022,7,regular,False,True,-1,Nicholls,Southland,fcs,14,Incarnate Word,Southland,fcs,49
0,2022,7,regular,True,False,-1,Howard,MEAC,fcs,25,Harvard,Ivy,fcs,41
0,2022,7,regular,False,True,-1,South Florida,American Athletic,fbs,31,Tulane,American Athletic,fbs,45
0,2022,7,regular,False,False,-1,Barton College,South Atlantic,ii,0,Lenoir-Rhyne,South Atlantic,ii,34
0,2022,7,regular,False,True,-1,Claremont,So. Cal.,iii,41,Cal Lutheran,So. Cal.,iii,3
0,2022,7,regular,False,True,-1,Bryant,Big South,fcs,23,Charleston Southern,Big South,fcs,24
0,2022,7,regular,False,True,-1,Pacific Lutheran,Northwest,iii,28,Whitworth,Northwest,iii,7
0,2022,7,regular,False,True,-1,McKendree,Great Lakes,ii,62,Quincy,Great Lakes,ii,63
0,2022,7,regular,False,False,-1,Western Oregon,Lone Star,ii,27,West Texas A&M,Lone Star,ii,13
0,2022,7,regular,False,True,-1,Abilene Christian,Western Athletic,fcs,21,Southern Utah,Western Athletic,fcs,18
0,2022,7,regular,False,True,-1,George Fox University,Northwest,iii,51,Puget Sound,Northwest,iii,7
0,2022,7,regular,False,True,-1,Northeastern State,Mid America,ii,16,Missouri Western,Mid America,ii,23
0,2022,7,regular,False,True,-1,Kentucky Wesleyan,Great Midwest Athletic,ii,7,Findlay,Great Midwest Athletic,ii,44
0,2022,7,regular,False,True,-1,Birmingham-Southern,Southern Athletic,iii,28,Millsaps,Southern Athletic,iii,0
0,2022,7,regular,False,True,-1,Adrian,Michigan,iii,42,Kalamazoo,Michigan,iii,17
0,2022,7,regular,False,True,-1,Miles,SIAC,ii,32,Lane,SIAC,ii,35
0,2022,7,regular,False,True,-1,Utica,Empire 8,iii,35,Brockport State (NY),Empire 8,iii,21
0,2022,7,regular,False,True,-1,Portland State,Big Sky,fcs,7,Weber State,Big Sky,fcs,42
0,2022,7,regular,False,False,-1,Northern Iowa,MVFC,fcs,41,Utah Tech,Western Athletic,fcs,14
0,2022,7,regular,False,True,-1,San Diego,Pioneer,fcs,28,Presbyterian College,Pioneer,fcs,3
0,2022,7,regular,False,True,-1,Lewis & Clark,Northwest,iii,39,Willamette,Northwest,iii,17
0,2022,7,regular,False,True,-1,Bates College,NESCAC,iii,21,Bowdoin,NESCAC,iii,14
0,2022,7,regular,False,True,-1,Washington,Pac-12,fbs,49,Arizona,Pac-12,fbs,39
0,2022,7,regular,False,False,-1,Carson-Newman,South Atlantic,ii,37,Erskine,South Atlantic,ii,0
0,2022,7,regular,False,True,-1,Seton Hill College,Pennsylvania State Athletic,ii,14,California (PA),Pennsylvania State Athletic,ii,21
0,2022,7,regular,False,True,-1,Florida Atlantic,Conference USA,fbs,17,Rice,Conference USA,fbs,14
0,2022,7,regular,False,True,-1,Mercyhurst,Pennsylvania State Athletic,ii,21,Clarion,Pennsylvania State Athletic,ii,23
0,2022,7,regular,False,False,-1,Fordham,Patriot,fcs,45,Stony Brook,CAA,fcs,14
0,2022,7,regular,False,False,-1,Eastern Kentucky,Atlantic Sun,fcs,17,Sam Houston State,Western Athletic,fcs,25
0,2022,7,regular,True,True,-1,Tuskegee,SIAC,ii,49,Central State,SIAC,ii,34
0,2022,7,regular,False,True,-1,Wesleyan,NESCAC,iii,26,Tufts,NESCAC,iii,22
0,2022,7,regular,False,True,-1,Catawba,South Atlantic,ii,27,Newberry,South Atlantic,ii,34
0,2022,7,regular,False,True,-1,Southwestern Oklahoma,Great American,ii,38,Southern Nazarene,Great American,ii,45
0,2022,7,regular,False,True,-1,Wisconsin Lutheran,NACC,iii,52,Rockford,NACC,iii,35
0,2022,7,regular,False,True,-1,Eureka College,NACC,iii,13,Aurora,NACC,iii,72
0,2022,7,regular,False,True,-1,Truman State,Great Lakes,ii,25,Southwest Baptist,Great Lakes,ii,20
0,2022,7,regular,False,True,-1,Ashland,Great Midwest Athletic,ii,14,Ohio Dominican,Great Midwest Athletic,ii,7
0,2022,7,regular,False,False,-1,Allegheny,Presidents',iii,17,Grove City College,Presidents',iii,44
0,2022,7,regular,True,False,-1,North Alabama,Atlantic Sun,fcs,31,Jacksonville State,Atlantic Sun,fcs,47
0,2022,7,regular,False,True,-1,South Alabama,Sun Belt,fbs,41,Louisiana Monroe,Sun Belt,fbs,34
0,2022,7,regular,False,True,-1,Oklahoma Baptist,Great American,ii,20,East Central,Great American,ii,34
0,2022,7,regular,False,True,-1,Colorado State,Mountain West,fbs,13,Utah State,Mountain West,fbs,17
0,2022,7,regular,False,True,-1,Florida,SEC,fbs,35,LSU,SEC,fbs,45
0,2022,7,regular,False,True,-1,Eastern Washington,Big Sky,fcs,28,Sacramento State,Big Sky,fcs,52
0,2022,7,regular,False,True,-1,Delta State,Gulf South,ii,20,West Alabama,Gulf South,ii,7
0,2022,7,regular,False,True,-1,Houston Christian,Southland,fcs,10,Northwestern State,Southland,fcs,37
0,2022,7,regular,False,True,-1,Stephen F. Austin,Western Athletic,fcs,41,Tarleton State,Western Athletic,fcs,24
0,2022,7,regular,False,True,-1,Southern,SWAC,fcs,21,Alcorn State,SWAC,fcs,17
0,2022,7,regular,False,True,-1,Southern Mississippi,Sun Belt,fbs,20,Arkansas State,Sun Belt,fbs,19
0,2022,7,regular,False,False,-1,Elmhurst,CCIW,iii,28,Carroll (WI),Midwest,iii,31
0,2022,7,regular,False,True,-1,UC Davis,Big Sky,fcs,56,Northern Arizona,Big Sky,fcs,27
0,2022,7,regular,False,True,-1,Tennessee Tech,OVC,fcs,14,Tennessee State,OVC,fcs,30
0,2022,7,regular,False,False,-1,Notre Dame,FBS Independents,fbs,14,Stanford,Pac-12,fbs,16
0,2022,7,regular,False,True,-1,East Carolina,American Athletic,fbs,47,Memphis,American Athletic,fbs,45
0,2022,7,regular,False,True,-1,Kentucky,SEC,fbs,27,Mississippi State,SEC,fbs,17
0,2022,7,regular,False,True,-1,Purdue,Big Ten,fbs,43,Nebraska,Big Ten,fbs,37
0,2022,7,regular,False,True,-1,Florida State,ACC,fbs,28,Clemson,ACC,fbs,34
0,2022,7,regular,False,True,-1,Texas A&M-Kingsville,Lone Star,ii,13,University of Texas of the Permian Basin,Lone Star,ii,10
0,2022,7,regular,False,True,-1,Duke,ACC,fbs,35,North Carolina,ACC,fbs,38
0,2022,7,regular,False,False,-1,New Mexico State,FBS Independents,fbs,21,New Mexico,Mountain West,fbs,9
0,2022,7,regular,False,True,-1,Utah,Pac-12,fbs,43,USC,Pac-12,fbs,42
0,2022,7,regular,False,True,-1,McNeese,Southland,fcs,15,Texas A&M-Commerce,Southland,fcs,40
0,2022,7,regular,False,True,-1,La Verne,So. Cal.,iii,43,Whittier,So. Cal.,iii,20
0,2022,7,regular,False,False,-1,Eastern New Mexico,Lone Star,ii,42,Simon Fraser,Lone Star,ii,14
0,2022,7,regular,False,True,-1,Colorado Mesa,Rocky Mountain,ii,70,Fort Lewis,Rocky Mountain,ii,10
0,2022,7,regular,False,False,-1,Central Washington,Lone Star,ii,17,Midwestern State,Lone Star,ii,10
0,2022,7,regular,False,True,-1,Oregon State,Pac-12,fbs,24,Washington State,Pac-12,fbs,10
0,2022,7,regular,False,True,-1,Chapman,So. Cal.,iii,38,Redlands,So. Cal.,iii,28
0,2022,7,regular,False,True,-1,UNLV,Mountain West,fbs,7,Air Force,Mountain West,fbs,42
0,2022,7,regular,False,True,-1,Fresno State,Mountain West,fbs,17,San José State,Mountain West,fbs,10
0,2022,7,regular,False,True,-1,Hawai'i,Mountain West,fbs,31,Nevada,Mountain West,fbs,16
0,2022,7,regular,True,True,-1,Arkansas-Pine Bluff,SWAC,fcs,31,Alabama A&M,SWAC,fcs,34
0,2022,8,regular,False,True,-1,Appalachian State,Sun Belt,fbs,42,Georgia State,Sun Belt,fbs,17
0,2022,8,regular,False,True,-1,Frostburg State,Mountain East,ii,16,Fairmont State,Mountain East,ii,14
0,2022,8,regular,False,True,-1,Shorter,Gulf South,ii,10,Delta State,Gulf South,ii,45
0,2022,8,regular,False,True,-1,South Alabama,Sun Belt,fbs,6,Troy,Sun Belt,fbs,10
0,2022,8,regular,False,True,-1,Georgia Tech,ACC,fbs,9,Virginia,ACC,fbs,16
0,2022,8,regular,False,True,-1,Wagner,NEC,fcs,37,Long Island University,NEC,fcs,26
0,2022,8,regular,False,True,-1,Harvard,Ivy,fcs,10,Princeton,Ivy,fcs,37
0,2022,8,regular,False,True,-1,Temple,American Athletic,fbs,16,Tulsa,American Athletic,fbs,27
0,2022,8,regular,False,True,-1,Western Kentucky,Conference USA,fbs,20,UAB,Conference USA,fbs,17
0,2022,8,regular,False,True,-1,Baylor,Big 12,fbs,35,Kansas,Big 12,fbs,23
0,2022,8,regular,False,True,-1,Gannon,Pennsylvania State Athletic,ii,49,Mercyhurst,Pennsylvania State Athletic,ii,14
0,2022,8,regular,False,True,-1,Worcester State College,MSCAC,iii,21,Plymouth State,MSCAC,iii,49
0,2022,8,regular,False,True,-1,Juniata,Centennial,iii,12,Muhlenberg,Centennial,iii,57
0,2022,8,regular,False,True,-1,Norwich,NEWMAC,iii,21,MIT,NEWMAC,iii,11
0,2022,8,regular,False,True,-1,Salve Regina,Commonwealth Coast,iii,42,Nichols,Commonwealth Coast,iii,21
0,2022,8,regular,False,True,-1,Lincoln (PA),CIAA,ii,20,Virginia Union,CIAA,ii,45
0,2022,8,regular,False,True,-1,Fitchburg State,MSCAC,iii,0,UMass Dartmouth,MSCAC,iii,49
0,2022,8,regular,False,True,-1,Notre Dame College,Mountain East,ii,38,Glenville State,Mountain East,ii,16
0,2022,8,regular,False,True,-1,Central Connecticut,NEC,fcs,6,Duquesne,NEC,fcs,30
0,2022,8,regular,False,True,-1,Hamilton,NESCAC,iii,12,Colby,NESCAC,iii,18
0,2022,8,regular,False,False,-1,Davenport,GLIAC,ii,58,Lincoln University (CA),,,14
0,2022,8,regular,False,False,-1,Army,FBS Independents,fbs,48,Louisiana Monroe,Sun Belt,fbs,24
0,2022,8,regular,False,True,-1,Ohio State,Big Ten,fbs,54,Iowa,Big Ten,fbs,10
0,2022,8,regular,False,True,-1,Clemson,ACC,fbs,27,Syracuse,ACC,fbs,21
0,2022,8,regular,False,True,-1,SMU,American Athletic,fbs,27,Cincinnati,American Athletic,fbs,29
0,2022,8,regular,False,True,-1,Alfred State College,ECFC,iii,35,Dean College,ECFC,iii,36
0,2022,8,regular,False,True,-1,Lehigh,Patriot,fcs,17,Bucknell,Patriot,fcs,19
0,2022,8,regular,False,True,-1,Robert Morris,Big South,fcs,14,North Carolina A&T,Big South,fcs,38
0,2022,8,regular,False,True,-1,King's College (PA),Mid Atlantic,iii,34,Lebanon Valley,Mid Atlantic,iii,24
0,2022,8,regular,False,True,-1,West Chester,Pennsylvania State Athletic,ii,14,Shepherd,Pennsylvania State Athletic,ii,47
0,2022,8,regular,False,True,-1,Kent State,Mid-American,fbs,33,Akron,Mid-American,fbs,27
0,2022,8,regular,False,True,-1,Colgate,Patriot,fcs,34,Georgetown,Patriot,fcs,24
0,2022,8,regular,False,True,-1,Charleston (WV),Mountain East,ii,70,UNC Pembroke,Mountain East,ii,21
0,2022,8,regular,False,False,-1,Tennessee,SEC,fbs,65,UT Martin,OVC,fcs,24
0,2022,8,regular,False,True,-1,Clark Atlanta,SIAC,ii,21,Fort Valley State,SIAC,ii,41
0,2022,8,regular,False,True,-1,Keystone,ECFC,iii,20,Castleton State College,ECFC,iii,35
0,2022,8,regular,False,True,-1,Navy,American Athletic,fbs,20,Houston,American Athletic,fbs,38
0,2022,8,regular,False,True,-1,Clarion,Pennsylvania State Athletic,ii,17,Edinboro,Pennsylvania State Athletic,ii,47
0,2022,8,regular,False,True,-1,Wittenberg,North Coast,iii,10,Denison,North Coast,iii,28
0,2022,8,regular,False,True,-1,Morrisville State,Empire 8,iii,36,Alfred,Empire 8,iii,0
0,2022,8,regular,False,True,-1,Rutgers,Big Ten,fbs,24,Indiana,Big Ten,fbs,17
0,2022,8,regular,False,True,-1,Mass Maritime,MSCAC,iii,3,Western Connecticut State,MSCAC,iii,24
0,2022,8,regular,False,True,-1,Union,Liberty League,iii,27,Rochester,Liberty League,iii,7
0,2022,8,regular,False,True,-1,American International,Northeast 10,ii,7,Assumption,Northeast 10,ii,24
0,2022,8,regular,False,True,-1,Stevenson,Mid Atlantic,iii,20,FDU-Florham,Mid Atlantic,iii,7
0,2022,8,regular,False,True,-1,Miami,ACC,fbs,21,Duke,ACC,fbs,45
0,2022,8,regular,False,True,-1,Brown,Ivy,fcs,21,Cornell,Ivy,fcs,24
0,2022,8,regular,False,True,-1,Buffalo State,Liberty League,iii,10,Ithaca,Liberty League,iii,51
0,2022,8,regular,False,True,-1,Oberlin,North Coast,iii,20,Wabash College,North Coast,iii,66
0,2022,8,regular,False,True,-1,Merrimack,NEC,fcs,31,Sacred Heart,NEC,fcs,25
0,2022,8,regular,False,True,-1,Catholic University,NEWMAC,iii,41,Merchant Marine,NEWMAC,iii,33
0,2022,8,regular,False,True,-1,Presbyterian College,Pioneer,fcs,17,St. Thomas (MN),Pioneer,fcs,46
0,2022,8,regular,False,True,-1,Monmouth,CAA,fcs,46,Rhode Island,CAA,fcs,48
0,2022,8,regular,False,True,-1,Utica,Empire 8,iii,21,SUNY Cortland,Empire 8,iii,48
0,2022,8,regular,False,True,-1,Guilford,Old Dominion,iii,17,Ferrum,Old Dominion,iii,31
0,2022,8,regular,False,True,-1,Howard,MEAC,fcs,35,Delaware State,MEAC,fcs,17
0,2022,8,regular,False,True,-1,St. Augustine's,CIAA,ii,14,Winston-Salem,CIAA,ii,41
0,2022,8,regular,False,True,-1,Johns Hopkins,Centennial,iii,60,Gettysburg,Centennial,iii,7
0,2022,8,regular,False,True,-1,Western New England,Commonwealth Coast,iii,31,Curry,Commonwealth Coast,iii,8
0,2022,8,regular,False,False,-1,Belhaven College,USA South,iii,42,Southern Virginia,USA South,iii,6
0,2022,8,regular,False,True,-1,Bates College,NESCAC,iii,28,Middlebury,NESCAC,iii,40
0,2022,8,regular,False,True,-1,Widener,Mid Atlantic,iii,34,Albright,Mid Atlantic,iii,28
0,2022,8,regular,False,True,-1,College of New Jersey,New Jersey,iii,17,Salisbury,New Jersey,iii,70
0,2022,8,regular,False,True,-1,Westminster,Upper Midwest,iii,0,Northwestern (MN),Upper Midwest,iii,36
0,2022,8,regular,True,True,-1,Finlandia University,Upper Midwest,iii,14,Crown College,Upper Midwest,iii,40
0,2022,8,regular,False,True,-1,Maryville TN,USA South,iii,61,NC Wesleyan,USA South,iii,7
0,2022,8,regular,False,True,-1,McDaniel College,Centennial,iii,0,Susquehanna,Centennial,iii,58
0,2022,8,regular,False,False,-1,Wooster,North Coast,iii,49,Hilbert College,North Coast,iii,7
0,2022,8,regular,False,True,-1,Delaware Valley,Mid Atlantic,iii,27,Wilkes,Mid Atlantic,iii,14
0,2022,8,regular,False,True,-1,Bowdoin,NESCAC,iii,28,Wesleyan,NESCAC,iii,26
0,2022,8,regular,False,True,-1,Franklin & Marshall,Centennial,iii,28,Dickinson,Centennial,iii,17
0,2022,8,regular,False,True,-1,Methodist,USA South,iii,35,Huntingdon,USA South,iii,38
0,2022,8,regular,False,True,-1,St Lawrence,Liberty League,iii,10,Hobart,Liberty League,iii,31
0,2022,8,regular,False,True,-1,Washington & Lee,Old Dominion,iii,43,Hampden-Sydney,Old Dominion,iii,44
0,2022,8,regular,False,True,-1,Grove City College,Presidents',iii,17,Westminster PA,Presidents',iii,24
0,2022,8,regular,False,False,-1,Allegheny,Presidents',iii,35,St. Vincent,Presidents',iii,52
0,2022,8,regular,False,True,-1,Ripon,Midwest,iii,19,Chicago,Midwest,iii,16
0,2022,8,regular,False,True,-1,Gallaudet,ECFC,iii,24,SUNY Maritime,ECFC,iii,26
0,2022,8,regular,False,True,-1,Christopher Newport,New Jersey,iii,31,William Paterson,New Jersey,iii,7
0,2022,8,regular,False,True,-1,Ohio Wesleyan,North Coast,iii,21,DePauw,North Coast,iii,22
0,2022,8,regular,False,True,-1,Hiram,North Coast,iii,34,Kenyon,North Coast,iii,31
0,2022,8,regular,False,True,-1,Pennsylvania,Ivy,fcs,20,Yale,Ivy,fcs,13
0,2022,8,regular,False,True,-1,Central State,SIAC,ii,13,Edward Waters,SIAC,ii,45
0,2022,8,regular,False,False,-1,Allen,SIAC,ii,50,Bluefield,Independent DII,ii,14
0,2022,8,regular,False,True,-1,Ferris State,GLIAC,ii,28,Michigan Tech,GLIAC,ii,20
0,2022,8,regular,True,True,-1,Franklin Pierce,Northeast 10,ii,7,Pace,Northeast 10,ii,50
0,2022,8,regular,False,True,-1,Ashland,Great Midwest Athletic,ii,28,Tiffin,Great Midwest Athletic,ii,20
0,2022,8,regular,False,True,-1,Bowie State,CIAA,ii,15,Chowan,CIAA,ii,21
0,2022,8,regular,False,True,-1,Shaw,CIAA,ii,28,Livingstone,CIAA,ii,14
0,2022,8,regular,False,True,-1,Johnson C Smith,CIAA,ii,13,Fayetteville State,CIAA,ii,21
0,2022,8,regular,False,True,-1,Buffalo,Mid-American,fbs,34,Toledo,Mid-American,fbs,27
0,2022,8,regular,False,True,-1,Elizabeth City State,CIAA,ii,12,Virginia State,CIAA,ii,34
0,2022,8,regular,False,True,-1,Tufts,NESCAC,iii,17,Amherst College,NESCAC,iii,20
0,2022,8,regular,False,True,-1,WV State,Mountain East,ii,56,Concord,Mountain East,ii,38
0,2022,8,regular,False,True,-1,Trine,Michigan,iii,19,Albion,Michigan,iii,20
0,2022,8,regular,False,True,-1,University of New England,Commonwealth Coast,iii,0,Endicott College,Commonwealth Coast,iii,43
0,2022,8,regular,False,True,-1,Wayne State (NE),Northern Sun,ii,20,Southwest Minnesota State,Northern Sun,ii,14
0,2022,8,regular,False,True,-1,Shenandoah,Old Dominion,iii,21,Randolph-Macon,Old Dominion,iii,35
0,2022,8,regular,False,True,-1,Ursinus,Centennial,iii,44,Moravian,Centennial,iii,17
0,2022,8,regular,False,True,-1,Ohio Dominican,Great Midwest Athletic,ii,49,Kentucky Wesleyan,Great Midwest Athletic,ii,7
0,2022,8,regular,False,True,-1,Lycoming,Mid Atlantic,iii,42,Alvernia University,Mid Atlantic,iii,10
0,2022,8,regular,False,True,-1,Aurora,NACC,iii,28,St. Norbert,NACC,iii,6
0,2022,8,regular,False,True,-1,Dayton,Pioneer,fcs,23,Stetson,Pioneer,fcs,20
0,2022,8,regular,False,True,-1,New Hampshire,CAA,fcs,40,Elon,CAA,fcs,22
0,2022,8,regular,False,True,-1,Upper Iowa,Northern Sun,ii,33,Minot State,Northern Sun,ii,20
0,2022,8,regular,False,True,-1,Mars Hill,South Atlantic,ii,44,Carson-Newman,South Atlantic,ii,13
0,2022,8,regular,False,True,-1,Central Michigan,Mid-American,fbs,18,Bowling Green,Mid-American,fbs,34
0,2022,8,regular,False,True,-1,West Liberty,Mountain East,ii,21,Wheeling Jesuit,Mountain East,ii,42
0,2022,8,regular,False,True,-1,Alderson-Broaddus,Mountain East,ii,30,WV Wesleyan,Mountain East,ii,31
0,2022,8,regular,False,True,-1,Indiana State,MVFC,fcs,21,Illinois State,MVFC,fcs,27
0,2022,8,regular,False,True,-1,Butler,Pioneer,fcs,31,Marist,Pioneer,fcs,10
0,2022,8,regular,False,True,-1,St Francis (PA),NEC,fcs,17,Stonehill,NEC,fcs,13
0,2022,8,regular,False,True,-1,Hanover,Heartland,iii,29,Mount St. Joseph,Heartland,iii,44
0,2022,8,regular,False,True,-1,Manchester,Heartland,iii,44,Bluffton,Heartland,iii,46
0,2022,8,regular,False,True,-1,Mount Union,Ohio,iii,63,Wilmington (OH),Ohio,iii,3
0,2022,8,regular,False,True,-1,Columbia,Ivy,fcs,24,Dartmouth,Ivy,fcs,27
0,2022,8,regular,False,True,-1,Rose-Hulman,Heartland,iii,49,Franklin,Heartland,iii,0
0,2022,8,regular,False,True,-1,Hartwick,Empire 8,iii,14,Brockport State (NY),Empire 8,iii,35
0,2022,8,regular,False,True,-1,John Carroll,Ohio,iii,42,Capital,Ohio,iii,10
0,2022,8,regular,False,True,-1,Chattanooga,Southern,fcs,41,Mercer,Southern,fcs,21
0,2022,8,regular,False,True,-1,VMI,Southern,fcs,3,Furman,Southern,fcs,41
0,2022,8,regular,False,True,-1,South Carolina State,MEAC,fcs,26,North Carolina Central,MEAC,fcs,24
0,2022,8,regular,False,True,-1,Ohio Northern,Ohio,iii,7,Muskingum,Ohio,iii,23
0,2022,8,regular,False,True,-1,Defiance,Heartland,iii,32,Anderson (IN),Heartland,iii,22
0,2022,8,regular,False,False,-1,Tusculum,South Atlantic,ii,35,Emory & Henry,South Atlantic,ii,9
0,2022,8,regular,False,True,-1,McMurry,American Southwest,iii,10,Texas Lutheran,American Southwest,iii,17
0,2022,8,regular,False,True,-1,Morehead State,Pioneer,fcs,35,Valparaiso,Pioneer,fcs,40
0,2022,8,regular,False,False,-1,Northwestern State,Southland,fcs,16,Southeast Missouri State,OVC,fcs,51
0,2022,8,regular,False,False,-1,Wheaton College (Ill),CCIW,iii,61,Carroll (WI),Midwest,iii,9
0,2022,8,regular,False,True,-1,Westfield State,MSCAC,iii,7,Bridgewater State,MSCAC,iii,42
0,2022,8,regular,False,True,-1,UW-River Falls,Wisconsin,iii,63,Wisconsin-Eau Claire,Wisconsin,iii,6
0,2022,8,regular,False,True,-1,Illinois Wesleyan,CCIW,iii,55,Carthage,CCIW,iii,0
0,2022,8,regular,False,True,-1,Lenoir-Rhyne,South Atlantic,ii,24,Newberry,South Atlantic,ii,38
0,2022,8,regular,False,True,-1,Washburn,Mid America,ii,37,Central Oklahoma,Mid America,ii,9
0,2022,8,regular,False,True,-1,Hampton,CAA,fcs,10,Richmond,CAA,fcs,41
0,2022,8,regular,False,True,-1,Ohio,Mid-American,fbs,24,Northern Illinois,Mid-American,fbs,17
0,2022,8,regular,False,True,-1,Western Carolina,Southern,fcs,21,The Citadel,Southern,fcs,34
0,2022,8,regular,False,False,-1,Jacksonville State,Atlantic Sun,fcs,14,Southeastern Louisiana,Southland,fcs,31
